,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
513,2023-05-30T00:00:00.0000000Z,2023-05-31T00:00:00.0000000Z,2023-05-30T00:00:00.5240000Z,2023-05-30T23:59:46.7670000Z,0.06822,0.06882,0.0676,0.06862,28771.350599999998,47759
514,2023-05-31T00:00:00.0000000Z,2023-06-01T00:00:00.0000000Z,2023-05-31T00:00:09.0510000Z,2023-05-31T23:59:48.5160000Z,0.06861,0.06915,0.06833,0.06885,29698.573600000003,48696
515,2023-06-01T00:00:00.0000000Z,2023-06-02T00:00:00.0000000Z,2023-06-01T00:00:11.7700000Z,2023-06-01T23:59:59.9700000Z,0.06886,0.06968,0.06885,0.06943,23427.6303,52321
516,2023-06-02T00:00:00.0000000Z,2023-06-03T00:00:00.0000000Z,2023-06-02T00:00:08.7000000Z,2023-06-02T23:59:57.8400000Z,0.06942,0.0703,0.06942,0.06999,35648.166300000004,121280
517,2023-06-03T00:00:00.0000000Z,2023-06-04T00:00:00.0000000Z,2023-06-03T00:00:01.4040000Z,2023-06-03T23:59:29.4300000Z,0.07,0.07018,0.06956,0.06989,11905.6701,23300
518,2023-06-04T00:00:00.0000000Z,2023-06-05T00:00:00.0000000Z,2023-06-04T00:00:10.7850000Z,2023-06-04T23:59:39.0220000Z,0.06988,0.0701,0.0695,0.06971,10010.1574,23015
519,2023-06-05T00:00:00.0000000Z,2023-06-06T00:00:00.0000000Z,2023-06-05T00:00:04.0220000Z,2023-06-05T23:59:49.5990000Z,0.0697,0.07088,0.06908,0.07036,34776.407400000004,91836
520,2023-06-06T00:00:00.0000000Z,2023-06-07T00:00:00.0000000Z,2023-06-06T00:00:01.7280000Z,2023-06-06T23:59:58.2540000Z,0.07037,0.07087,0.06906,0.06919,27792.4145,67344
521,2023-06-07T00:00:00.0000000Z,2023-06-08T00:00:00.0000000Z,2023-06-07T00:00:00.4860000Z,2023-06-07T23:59:50.1720000Z,0.06918,0.07006,0.06916,0.06956,25028.82469999999,50843
522,2023-06-09T00:00:00.0000000Z,2023-06-10T00:00:00.0000000Z,2023-06-09T00:00:00.1370000Z,2023-06-09T23:59:57.9830000Z,0.06965,0.06977,0.06913,0.0695,14179.363899999998,29051
523,2023-06-10T00:00:00.0000000Z,2023-06-11T00:00:00.0000000Z,2023-06-10T00:00:00.4280000Z,2023-06-10T23:59:44.8530000Z,0.0695,0.0697,0.06716,0.06779,59293.119900000005,117029
524,2023-06-11T00:00:00.0000000Z,2023-06-12T00:00:00.0000000Z,2023-06-11T00:00:01.7100000Z,2023-06-11T23:59:58.6960000Z,0.06779,0.06823,0.06759,0.0676,11782.787100000003,30710
525,2023-06-12T00:00:00.0000000Z,2023-06-13T00:00:00.0000000Z,2023-06-12T00:00:00.7510000Z,2023-06-12T23:59:45.9030000Z,0.0676,0.0676,0.06696,0.06727,18755.9738,37409
526,2023-06-13T00:00:00.0000000Z,2023-06-14T00:00:00.0000000Z,2023-06-13T00:00:14.4870000Z,2023-06-13T23:58:50.6100000Z,0.06727,0.06737,0.06669,0.06709,16950.0407,33646
527,2023-06-14T00:00:00.0000000Z,2023-06-15T00:00:00.0000000Z,2023-06-14T00:00:03.5100000Z,2023-06-14T23:59:58.9660000Z,0.06709,0.06734,0.06525,0.06571,38964.3767,67024
528,2023-06-15T00:00:00.0000000Z,2023-06-16T00:00:00.0000000Z,2023-06-15T00:00:00.4500000Z,2023-06-15T23:59:56.6140000Z,0.0657,0.06601,0.065,0.06513,28828.718300000004,47153
529,2023-06-16T00:00:00.0000000Z,2023-06-17T00:00:00.0000000Z,2023-06-16T00:00:28.4230000Z,2023-06-16T23:59:57.0620000Z,0.06513,0.06556,0.06446,0.06522,33506.0595,73041
530,2023-06-17T00:00:00.0000000Z,2023-06-18T00:00:00.0000000Z,2023-06-17T00:00:00.7620000Z,2023-06-17T23:58:29.5250000Z,0.06522,0.06604,0.06509,0.06515,14210.701500000001,33926
531,2023-06-18T00:00:00.0000000Z,2023-06-19T00:00:00.0000000Z,2023-06-18T00:00:01.1390000Z,2023-06-18T23:59:58.3690000Z,0.06516,0.06562,0.065,0.06534,12161.769400000001,23584
532,2023-06-19T00:00:00.0000000Z,2023-06-20T00:00:00.0000000Z,2023-06-19T00:00:00.9740000Z,2023-06-19T23:59:59.1570000Z,0.06533,0.06541,0.06448,0.06471,19187.3605,33016
533,2023-06-20T00:00:00.0000000Z,2023-06-21T00:00:00.0000000Z,2023-06-20T00:00:08.1020000Z,2023-06-20T23:59:56.4120000Z,0.06471,0.06475,0.063055,0.0633,36048.2438,64633
534,2023-06-21T00:00:00.0000000Z,2023-06-22T00:00:00.0000000Z,2023-06-21T00:00:02.2590000Z,2023-06-21T23:59:58.5980000Z,0.06329,0.06346,0.06165,0.063,75521.27480000003,118511
535,2023-06-22T00:00:00.0000000Z,2023-06-23T00:00:00.0000000Z,2023-06-22T00:00:00.2990000Z,2023-06-22T23:59:53.7130000Z,0.063,0.06374,0.06245,0.06264,41229.234,71094
536,2023-06-23T00:00:00.0000000Z,2023-06-24T00:00:00.0000000Z,2023-06-23T00:00:13.9770000Z,2023-06-23T23:59:50.4420000Z,0.06264,0.06286,0.06108,0.06168,43814.84420000001,78850
537,2023-06-24T00:00:00.0000000Z,2023-06-25T00:00:00.0000000Z,2023-06-24T00:00:05.3210000Z,2023-06-24T23:59:58.7720000Z,0.06168,0.06191,0.06128,0.06141,22545.750299999996,37897
538,2023-06-25T00:00:00.0000000Z,2023-06-26T00:00:00.0000000Z,2023-06-25T00:00:01.3640000Z,2023-06-25T23:59:56.5620000Z,0.06141,0.06272,0.06132,0.06233,36906.9166,64058
539,2023-06-26T00:00:00.0000000Z,2023-06-27T00:00:00.0000000Z,2023-06-26T00:00:00.4450000Z,2023-06-26T23:59:57.8100000Z,0.06233,0.06236,0.06121,0.06142,29417.7435,49466
540,2023-06-27T00:00:00.0000000Z,2023-06-28T00:00:00.0000000Z,2023-06-27T00:00:04.8290000Z,2023-06-27T23:59:56.8130000Z,0.06142,0.0623,0.0611,0.06156,21877.2852,46668
541,2023-06-28T00:00:00.0000000Z,2023-06-29T00:00:00.0000000Z,2023-06-28T00:00:01.5400000Z,2023-06-28T23:59:20.7850000Z,0.06157,0.0616,0.06067,0.06078,21572.432200000003,39506
542,2023-06-29T00:00:00.0000000Z,2023-06-30T00:00:00.0000000Z,2023-06-29T00:00:27.1270000Z,2023-06-29T23:59:38.9660000Z,0.06078,0.0611,0.060524,0.06084,19762.246100000004,34046
543,2023-06-30T00:00:00.0000000Z,2023-07-01T00:00:00.0000000Z,2023-06-30T00:00:00.4190000Z,2023-06-30T23:59:37.2180000Z,0.06085,0.06369,0.06063,0.06344,55748.96179999999,106982
544,2023-07-01T00:00:00.0000000Z,2023-07-02T00:00:00.0000000Z,2023-07-01T00:00:01.5780000Z,2023-07-01T23:59:47.6490000Z,0.06345,0.06367,0.06259,0.06292,21073.4743,36897
545,2023-07-02T00:00:00.0000000Z,2023-07-03T00:00:00.0000000Z,2023-07-02T00:00:04.4990000Z,2023-07-02T23:59:54.4960000Z,0.06293,0.06366,0.06256,0.06329,22771.018799999998,46736
546,2023-07-03T00:00:00.0000000Z,2023-07-04T00:00:00.0000000Z,2023-07-03T00:00:04.1920000Z,2023-07-03T23:59:58.7810000Z,0.06329,0.06435,0.06273,0.06278,32088.332899999994,58947
547,2023-07-04T00:00:00.0000000Z,2023-07-05T00:00:00.0000000Z,2023-07-04T00:00:00.7540000Z,2023-07-04T23:59:14.0930000Z,0.06277,0.0633,0.06212,0.06291,27293.068400000004,43405
548,2023-07-05T00:00:00.0000000Z,2023-07-06T00:00:00.0000000Z,2023-07-05T00:00:01.9710000Z,2023-07-05T23:59:38.9540000Z,0.06292,0.06299,0.06249,0.06262,13746.2817,31562
549,2023-07-06T00:00:00.0000000Z,2023-07-07T00:00:00.0000000Z,2023-07-06T00:00:05.9960000Z,2023-07-06T23:59:54.5990000Z,0.06263,0.06286,0.06175,0.06177,26722.234500000002,52254
550,2023-07-07T00:00:00.0000000Z,2023-07-08T00:00:00.0000000Z,2023-07-07T00:00:01.0980000Z,2023-07-07T23:59:59.0880000Z,0.06177,0.06191,0.06136,0.06165,15125.1894,32229
551,2023-07-08T00:00:00.0000000Z,2023-07-09T00:00:00.0000000Z,2023-07-08T00:00:00.5360000Z,2023-07-08T23:59:59.3420000Z,0.06166,0.06182,0.06123,0.06159,9263.1505,22601
552,2023-07-09T00:00:00.0000000Z,2023-07-10T00:00:00.0000000Z,2023-07-09T00:00:00.2700000Z,2023-07-09T23:59:16.7310000Z,0.06158,0.06197,0.06143,0.06175,13907.1463,27009
553,2023-07-10T00:00:00.0000000Z,2023-07-11T00:00:00.0000000Z,2023-07-10T00:00:01.1160000Z,2023-07-10T23:59:22.3270000Z,0.06176,0.06211,0.06118,0.06182,19839.1852,37236
554,2023-07-11T00:00:00.0000000Z,2023-07-12T00:00:00.0000000Z,2023-07-11T00:00:00.6580000Z,2023-07-11T23:59:48.9740000Z,0.06183,0.06185,0.06108,0.06133,14090.539900000002,33274
555,2023-07-12T00:00:00.0000000Z,2023-07-13T00:00:00.0000000Z,2023-07-12T00:00:00.5000000Z,2023-07-12T23:59:53.2820000Z,0.06134,0.06204,0.0613,0.0616,20001.9188,39139
556,2023-07-13T00:00:00.0000000Z,2023-07-14T00:00:00.0000000Z,2023-07-13T00:00:00.6440000Z,2023-07-13T23:59:57.4080000Z,0.06161,0.06429,0.06149,0.06372,47436.05219999999,96029
557,2023-07-14T00:00:00.0000000Z,2023-07-15T00:00:00.0000000Z,2023-07-14T00:00:02.5010000Z,2023-07-14T23:59:43.3740000Z,0.06372,0.06442,0.06336,0.06393,40296.54410000001,73216
558,2023-07-15T00:00:00.0000000Z,2023-07-16T00:00:00.0000000Z,2023-07-15T00:00:04.7950000Z,2023-07-15T23:59:47.4600000Z,0.06393,0.06407,0.06361,0.06376,9712.866,23223
559,2023-07-16T00:00:00.0000000Z,2023-07-17T00:00:00.0000000Z,2023-07-16T00:00:04.0350000Z,2023-07-16T23:59:56.4450000Z,0.06376,0.06396,0.06356,0.06359,9335.783099999999,24257
560,2023-07-17T00:00:00.0000000Z,2023-07-18T00:00:00.0000000Z,2023-07-17T00:00:00.2740000Z,2023-07-17T23:59:49.9020000Z,0.06359,0.06385,0.06303,0.06341,16980.6923,39936
561,2023-07-18T00:00:00.0000000Z,2023-07-19T00:00:00.0000000Z,2023-07-18T00:00:02.5700000Z,2023-07-18T23:59:41.4110000Z,0.06341,0.06378,0.06329,0.06355,11350.8439,29929
562,2023-07-19T00:00:00.0000000Z,2023-07-20T00:00:00.0000000Z,2023-07-19T00:00:05.5150000Z,2023-07-19T23:59:58.1050000Z,0.06354,0.06379,0.06306,0.06314,11884.8755,29771
563,2023-07-20T00:00:00.0000000Z,2023-07-21T00:00:00.0000000Z,2023-07-20T00:00:01.0840000Z,2023-07-20T23:59:55.2220000Z,0.06314,0.06368,0.06303,0.06346,12916.688199999997,30341
564,2023-07-21T00:00:00.0000000Z,2023-07-22T00:00:00.0000000Z,2023-07-21T00:00:05.8400000Z,2023-07-21T23:59:59.7470000Z,0.06346,0.06351,0.06321,0.06325,7068.5918999999985,18404
565,2023-07-22T00:00:00.0000000Z,2023-07-23T00:00:00.0000000Z,2023-07-22T00:00:00.3270000Z,2023-07-22T23:59:54.7540000Z,0.06325,0.0634,0.06241,0.06265,12229.410200000002,29663
566,2023-07-23T00:00:00.0000000Z,2023-07-24T00:00:00.0000000Z,2023-07-23T00:00:00.2770000Z,2023-07-23T23:59:55.7400000Z,0.06264,0.06293,0.0625,0.06279,10679.661800000002,23535
567,2023-07-24T00:00:00.0000000Z,2023-07-25T00:00:00.0000000Z,2023-07-24T00:00:03.0650000Z,2023-07-24T23:59:55.7960000Z,0.06279,0.06358,0.06272,0.0634,18990.6956,40623
568,2023-07-25T00:00:00.0000000Z,2023-07-26T00:00:00.0000000Z,2023-07-25T00:00:16.4610000Z,2023-07-25T23:59:36.0310000Z,0.0634,0.06376,0.0634,0.06355,8074.815100000001,19580
569,2023-07-26T00:00:00.0000000Z,2023-07-27T00:00:00.0000000Z,2023-07-26T00:00:00.9060000Z,2023-07-26T23:59:44.4750000Z,0.06354,0.06386,0.06338,0.06378,12958.222300000003,28644
570,2023-07-27T00:00:00.0000000Z,2023-07-28T00:00:00.0000000Z,2023-07-27T00:00:12.4010000Z,2023-07-27T23:59:37.1840000Z,0.06377,0.06388,0.06351,0.06369,9835.992499999998,25372
571,2023-07-28T00:00:00.0000000Z,2023-07-29T00:00:00.0000000Z,2023-07-28T00:00:00.2620000Z,2023-07-28T23:59:45.2320000Z,0.0637,0.06405,0.06355,0.06394,10928.895599999998,24200
572,2023-07-29T00:00:00.0000000Z,2023-07-30T00:00:00.0000000Z,2023-07-29T00:00:07.1170000Z,2023-07-29T23:59:31.6680000Z,0.06394,0.0642,0.06378,0.06407,7666.332400000001,16253
573,2023-07-30T00:00:00.0000000Z,2023-07-31T00:00:00.0000000Z,2023-07-30T00:00:48.3640000Z,2023-07-30T23:59:57.5400000Z,0.06408,0.0641,0.06356,0.06358,14168.035000000003,27312
574,2023-07-31T00:00:00.0000000Z,2023-08-01T00:00:00.0000000Z,2023-07-31T00:00:01.0230000Z,2023-07-31T23:59:58.2260000Z,0.06358,0.06376,0.06337,0.06349,14902.742499999998,30162
575,2023-08-01T00:00:00.0000000Z,2023-08-02T00:00:00.0000000Z,2023-08-01T00:00:01.4770000Z,2023-08-01T23:59:57.8620000Z,0.06349,0.06361,0.06299,0.06307,22775.886100000003,42601
576,2023-08-02T00:00:00.0000000Z,2023-08-03T00:00:00.0000000Z,2023-08-02T00:00:01.1150000Z,2023-08-02T23:59:43.6430000Z,0.06307,0.0633,0.06256,0.06306,17968.1695,41953
577,2023-08-03T00:00:00.0000000Z,2023-08-04T00:00:00.0000000Z,2023-08-03T00:00:03.3290000Z,2023-08-03T23:59:31.6110000Z,0.06305,0.0633,0.06276,0.06289,13130.566499999999,26418
