time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,fng_classification,fng,trend_date,bitcoin,ethereum,xrp,bitcoin_crash,bitcoin_trust
3/20/2024 0:01,3/21/2024 0:01,3/20/2024 0:01,3/20/2024 23:59,0.05101,0.053,0.05,0.052,74,Greed,3/20/2024,50,53,40,54,12
3/21/2024 0:01,3/22/2024 0:01,3/21/2024 0:01,3/21/2024 23:59,0.05182,0.054,0.052,0.053,78,Extreme Greed,3/21/2024,44,44,41,41,13
3/22/2024 0:01,3/23/2024 0:01,3/22/2024 0:01,3/22/2024 23:59,0.05333,0.053,0.052,0.052,75,Greed,3/22/2024,38,35,40,22,9
3/23/2024 0:01,3/24/2024 0:01,3/23/2024 0:01,3/23/2024 23:59,0.05229,0.052,0.052,0.052,73,Greed,3/23/2024,31,29,32,0,7
3/24/2024 0:01,3/25/2024 0:01,3/24/2024 0:01,3/24/2024 23:59,0.05204,0.052,0.051,0.051,74,Greed,3/24/2024,31,30,32,0,0
3/25/2024 0:01,3/26/2024 0:01,3/25/2024 0:01,3/25/2024 23:59,0.0514,0.052,0.051,0.051,75,Greed,3/25/2024,43,41,45,24,0
3/26/2024 0:01,3/27/2024 0:01,3/26/2024 0:01,3/26/2024 23:59,0.05137,0.052,0.051,0.051,81,Extreme Greed,3/26/2024,41,39,42,0,7
3/27/2024 0:01,3/28/2024 0:01,3/27/2024 0:01,3/27/2024 23:59,0.05126,0.051,0.05,0.05,83,Extreme Greed,3/27/2024,40,38,38,19,11
3/28/2024 0:01,3/29/2024 0:01,3/28/2024 0:01,3/28/2024 23:59,0.05039,0.051,0.05,0.05,80,Extreme Greed,3/28/2024,41,38,37,0,9
3/29/2024 0:01,3/30/2024 0:01,3/29/2024 0:01,3/29/2024 23:59,0.05031,0.051,0.05,0.05,79,Extreme Greed,3/29/2024,37,32,36,0,8
3/30/2024 0:01,3/31/2024 0:01,3/30/2024 0:01,3/30/2024 23:59,0.05025,0.051,0.05,0.05,75,Greed,3/30/2024,31,27,34,0,7
3/31/2024 0:01,4/1/2024 0:01,3/31/2024 0:01,3/31/2024 23:59,0.05038,0.052,0.05,0.051,75,Greed,3/31/2024,31,30,31,0,0
4/1/2024 0:01,4/2/2024 0:01,4/1/2024 0:01,4/1/2024 23:59,0.05114,0.051,0.05,0.05,79,Extreme Greed,4/1/2024,39,32,34,21,0
4/2/2024 0:01,4/3/2024 0:01,4/2/2024 0:01,4/2/2024 23:59,0.0503,0.051,0.05,0.05,79,Extreme Greed,4/2/2024,41,31,31,30,9
4/3/2024 0:01,4/4/2024 0:01,4/3/2024 0:01,4/3/2024 23:59,0.05009,0.051,0.05,0.05,71,Greed,4/3/2024,34,27,33,22,12
4/4/2024 0:01,4/5/2024 0:01,4/4/2024 0:01,4/4/2024 23:59,0.05019,0.05,0.049,0.049,70,Greed,4/4/2024,34,28,41,0,0
4/5/2024 0:01,4/6/2024 0:01,4/5/2024 0:01,4/5/2024 23:59,0.04859,0.049,0.048,0.049,79,Extreme Greed,4/5/2024,32,28,35,0,8
4/6/2024 0:01,4/7/2024 0:01,4/6/2024 0:01,4/6/2024 23:59,0.04892,0.049,0.049,0.049,75,Greed,4/6/2024,26,21,27,0,16
4/7/2024 0:01,4/8/2024 0:01,4/7/2024 0:01,4/7/2024 23:59,0.04866,0.05,0.048,0.05,78,Extreme Greed,4/7/2024,29,23,29,0,0
4/8/2024 0:01,4/9/2024 0:01,4/8/2024 0:01,4/8/2024 23:59,0.0498,0.052,0.049,0.052,76,Extreme Greed,4/8/2024,37,30,32,0,0
4/9/2024 0:01,4/10/2024 0:01,4/9/2024 0:01,4/9/2024 23:59,0.05157,0.052,0.05,0.051,80,Extreme Greed,4/9/2024,35,31,34,0,10
4/10/2024 0:01,4/11/2024 0:01,4/10/2024 0:01,4/10/2024 23:59,0.05072,0.051,0.05,0.05,78,Extreme Greed,4/10/2024,36,29,33,0,11
4/11/2024 0:01,4/12/2024 0:01,4/11/2024 0:01,4/11/2024 23:59,0.0502,0.051,0.05,0.05,76,Extreme Greed,4/11/2024,35,27,32,22,10
4/12/2024 0:01,4/13/2024 0:01,4/12/2024 0:01,4/12/2024 23:59,0.05004,0.05,0.047,0.048,79,Extreme Greed,4/12/2024,38,29,38,21,12
4/13/2024 0:01,4/14/2024 0:01,4/13/2024 0:01,4/13/2024 23:59,0.04824,0.049,0.046,0.047,72,Greed,4/13/2024,39,32,37,58,12
4/14/2024 0:01,4/15/2024 0:01,4/14/2024 0:01,4/14/2024 23:59,0.04704,0.049,0.046,0.048,72,Greed,4/14/2024,45,30,37,39,0
4/15/2024 0:01,4/16/2024 0:01,4/15/2024 0:01,4/15/2024 23:59,0.04805,0.049,0.047,0.049,74,Greed,4/15/2024,43,29,34,24,0
4/16/2024 0:01,4/17/2024 0:01,4/16/2024 0:01,4/16/2024 23:59,0.04891,0.049,0.048,0.048,65,Greed,4/16/2024,40,27,35,24,9
4/17/2024 0:01,4/18/2024 0:01,4/17/2024 0:01,4/17/2024 23:59,0.04835,0.049,0.048,0.049,67,Greed,4/17/2024,42,26,32,0,0
4/18/2024 0:01,4/19/2024 0:01,4/18/2024 0:01,4/18/2024 23:59,0.04871,0.049,0.048,0.048,57,Greed,4/18/2024,46,25,33,0,15
4/19/2024 0:01,4/20/2024 0:01,4/19/2024 0:01,4/19/2024 23:59,0.04828,0.049,0.048,0.048,66,Greed,4/19/2024,63,27,34,33,8
4/20/2024 0:01,4/21/2024 0:01,4/20/2024 0:01,4/20/2024 23:59,0.0479,0.049,0.048,0.049,66,Greed,4/20/2024,59,23,33,0,7
4/21/2024 0:01,4/22/2024 0:01,4/21/2024 0:01,4/21/2024 23:59,0.04859,0.049,0.048,0.048,72,Greed,4/21/2024,38,22,31,0,0
4/22/2024 0:01,4/23/2024 0:01,4/22/2024 0:01,4/22/2024 23:59,0.04847,0.049,0.048,0.048,73,Greed,4/22/2024,39,27,35,0,0
4/23/2024 0:01,4/24/2024 0:01,4/23/2024 0:01,4/23/2024 23:59,0.0479,0.049,0.048,0.048,71,Greed,4/23/2024,34,21,38,0,9
4/24/2024 0:01,4/25/2024 0:01,4/24/2024 0:01,4/24/2024 23:59,0.04848,0.049,0.048,0.049,72,Greed,4/24/2024,30,21,35,0,0
4/25/2024 0:01,4/26/2024 0:01,4/25/2024 0:01,4/25/2024 23:59,0.04885,0.049,0.049,0.049,72,Greed,4/25/2024,29,20,30,0,0
4/26/2024 0:01,4/27/2024 0:01,4/26/2024 0:01,4/26/2024 23:58,0.04894,0.049,0.049,0.049,70,Greed,4/26/2024,25,20,28,0,0
4/27/2024 0:01,4/28/2024 0:01,4/27/2024 0:01,4/27/2024 23:59,0.0491,0.052,0.049,0.051,67,Greed,4/27/2024,21,19,22,0,0
4/28/2024 0:01,4/29/2024 0:01,4/28/2024 0:01,4/28/2024 23:59,0.05129,0.052,0.051,0.052,65,Greed,4/28/2024,21,22,23,0,11
4/29/2024 0:01,4/30/2024 0:01,4/29/2024 0:01,4/29/2024 23:59,0.05169,0.052,0.05,0.05,67,Greed,4/29/2024,26,20,30,0,0
4/30/2024 0:01,5/1/2024 0:01,4/30/2024 0:01,4/30/2024 23:59,0.05037,0.05,0.049,0.05,67,Greed,4/30/2024,32,22,30,0,0
5/1/2024 0:01,5/2/2024 0:01,5/1/2024 0:01,5/1/2024 23:59,0.04968,0.051,0.049,0.051,54,Neutral,5/1/2024,38,24,31,35,0
5/2/2024 0:01,5/3/2024 0:01,5/2/2024 0:01,5/2/2024 23:59,0.05094,0.052,0.05,0.051,43,Fear,5/2/2024,32,22,29,0,0
5/3/2024 0:01,5/4/2024 0:01,5/3/2024 0:01,5/3/2024 23:59,0.05055,0.051,0.049,0.049,48,Neutral,5/3/2024,29,20,29,0,0
5/4/2024 0:01,5/5/2024 0:01,5/4/2024 0:01,5/4/2024 23:59,0.04934,0.05,0.049,0.049,67,Greed,5/4/2024,22,19,26,0,0
5/5/2024 0:01,5/6/2024 0:01,5/5/2024 0:01,5/5/2024 23:59,0.04879,0.05,0.049,0.049,69,Greed,5/5/2024,22,18,25,0,0
5/6/2024 0:01,5/7/2024 0:01,5/6/2024 0:01,5/6/2024 23:58,0.04899,0.05,0.048,0.048,71,Greed,5/6/2024,27,19,41,0,0
5/7/2024 0:01,5/8/2024 0:01,5/7/2024 0:01,5/7/2024 23:59,0.04849,0.049,0.048,0.048,68,Greed,5/7/2024,25,19,36,0,0
5/8/2024 0:01,5/9/2024 0:01,5/8/2024 0:01,5/8/2024 23:59,0.04824,0.049,0.048,0.049,64,Greed,5/8/2024,22,17,31,0,0
5/9/2024 0:01,5/10/2024 0:01,5/9/2024 0:01,5/9/2024 23:59,0.04863,0.049,0.048,0.048,55,Greed,5/9/2024,21,19,28,0,0
5/10/2024 0:01,5/11/2024 0:01,5/10/2024 0:01,5/10/2024 23:59,0.04813,0.048,0.048,0.048,66,Greed,5/10/2024,24,19,27,0,0
5/11/2024 0:01,5/12/2024 0:01,5/11/2024 0:01,5/11/2024 23:59,0.04785,0.048,0.048,0.048,53,Neutral,5/11/2024,20,16,24,0,0
5/12/2024 0:01,5/13/2024 0:01,5/12/2024 0:01,5/12/2024 23:59,0.04788,0.048,0.048,0.048,56,Greed,5/12/2024,19,15,21,0,0
5/13/2024 0:01,5/14/2024 0:01,5/13/2024 0:01,5/13/2024 23:59,0.04765,0.048,0.047,0.047,57,Greed,5/13/2024,24,20,33,0,0
5/14/2024 0:01,5/15/2024 0:01,5/14/2024 0:01,5/14/2024 23:58,0.04689,0.047,0.047,0.047,66,Greed,5/14/2024,23,19,28,0,0
5/15/2024 0:01,5/16/2024 0:01,5/15/2024 0:01,5/15/2024 23:59,0.04681,0.047,0.046,0.046,64,Greed,5/15/2024,29,20,30,0,11
5/16/2024 0:01,5/17/2024 0:01,5/16/2024 0:01,5/16/2024 23:59,0.0458,0.046,0.045,0.045,70,Greed,5/16/2024,26,20,27,0,9
5/17/2024 0:01,5/18/2024 0:01,5/17/2024 0:01,5/17/2024 23:59,0.04513,0.047,0.045,0.046,74,Greed,5/17/2024,25,19,25,0,11
5/18/2024 0:01,5/19/2024 0:01,5/18/2024 0:01,5/18/2024 23:59,0.04613,0.047,0.046,0.047,73,Greed,5/18/2024,20,20,24,0,10
5/19/2024 0:01,5/20/2024 0:01,5/19/2024 0:01,5/19/2024 23:59,0.04667,0.047,0.046,0.046,72,Greed,5/19/2024,20,18,23,24,0
5/20/2024 0:01,5/21/2024 0:01,5/20/2024 0:01,5/20/2024 23:59,0.04634,0.053,0.046,0.051,70,Greed,5/20/2024,28,44,33,0,0
5/21/2024 0:01,5/22/2024 0:01,5/21/2024 0:01,5/21/2024 23:59,0.05126,0.055,0.051,0.054,76,Extreme Greed,5/21/2024,36,83,36,0,0
5/22/2024 0:01,5/23/2024 0:01,5/22/2024 0:01,5/22/2024 23:59,0.05402,0.054,0.053,0.054,76,Extreme Greed,5/22/2024,30,58,30,0,0
5/23/2024 0:01,5/24/2024 0:01,5/23/2024 0:01,5/23/2024 23:59,0.05401,0.057,0.053,0.056,76,Extreme Greed,5/23/2024,29,100,40,0,8
5/24/2024 0:01,5/25/2024 0:01,5/24/2024 0:01,5/24/2024 23:59,0.05568,0.056,0.053,0.054,74,Greed,5/24/2024,24,66,37,0,0
5/25/2024 0:01,5/26/2024 0:01,5/25/2024 0:01,5/25/2024 23:59,0.05438,0.055,0.054,0.054,76,Extreme Greed,5/25/2024,20,34,28,0,17
5/26/2024 0:01,5/27/2024 0:01,5/26/2024 0:01,5/26/2024 23:59,0.05412,0.056,0.054,0.056,75,Greed,5/26/2024,20,35,28,0,0
5/27/2024 0:01,5/28/2024 0:01,5/27/2024 0:01,5/27/2024 23:59,0.05584,0.057,0.056,0.056,74,Greed,5/27/2024,20,39,25,0,0
5/28/2024 0:01,5/29/2024 0:01,5/28/2024 0:01,5/28/2024 23:59,0.05608,0.057,0.056,0.056,72,Greed,5/28/2024,23,37,28,0,0
5/29/2024 0:01,5/30/2024 0:01,5/29/2024 0:01,5/29/2024 23:59,0.0562,0.056,0.056,0.056,72,Greed,5/29/2024,22,32,28,0,0
5/30/2024 0:01,5/31/2024 0:01,5/30/2024 0:01,5/30/2024 23:59,0.05568,0.056,0.055,0.055,73,Greed,5/30/2024,23,31,25,0,0
5/31/2024 0:01,6/1/2024 0:01,5/31/2024 0:01,5/31/2024 23:59,0.05482,0.056,0.055,0.056,73,Greed,5/31/2024,20,28,26,0,10
6/1/2024 0:01,6/2/2024 0:01,6/1/2024 0:01,6/1/2024 23:59,0.05571,0.056,0.056,0.056,72,Greed,6/1/2024,18,24,23,0,0
6/2/2024 0:01,6/3/2024 0:01,6/2/2024 0:01,6/2/2024 23:59,0.05632,0.057,0.055,0.056,73,Greed,6/2/2024,18,22,21,0,0
6/3/2024 0:01,6/4/2024 0:01,6/3/2024 0:01,6/3/2024 23:59,0.05579,0.056,0.054,0.055,73,Greed,6/3/2024,22,29,24,0,0
6/4/2024 0:01,6/5/2024 0:01,6/4/2024 0:01,6/4/2024 23:59,0.05475,0.055,0.054,0.054,73,Greed,6/4/2024,25,30,29,0,0
6/5/2024 0:01,6/6/2024 0:01,6/5/2024 0:01,6/5/2024 23:59,0.05401,0.055,0.053,0.054,75,Greed,6/5/2024,30,34,27,0,0
6/6/2024 0:01,6/7/2024 0:01,6/6/2024 0:01,6/6/2024 23:59,0.05437,0.054,0.054,0.054,78,Extreme Greed,6/6/2024,27,32,26,0,0
6/7/2024 0:01,6/8/2024 0:01,6/7/2024 0:01,6/7/2024 23:59,0.05386,0.054,0.052,0.053,77,Extreme Greed,6/7/2024,26,30,29,23,8
6/8/2024 0:01,6/9/2024 0:01,6/8/2024 0:01,6/8/2024 23:59,0.05305,0.053,0.053,0.053,72,Greed,6/8/2024,19,22,30,0,0
6/9/2024 0:01,6/10/2024 0:01,6/9/2024 0:01,6/9/2024 23:59,0.05311,0.053,0.053,0.053,75,Greed,6/9/2024,19,21,26,0,0
6/10/2024 0:01,6/11/2024 0:01,6/10/2024 0:01,6/10/2024 23:59,0.05322,0.053,0.053,0.053,72,Greed,6/10/2024,22,24,27,0,8
6/11/2024 0:01,6/12/2024 0:01,6/11/2024 0:01,6/11/2024 23:59,0.05274,0.053,0.052,0.052,74,Greed,6/11/2024,25,29,31,0,0
6/12/2024 0:01,6/13/2024 0:01,6/12/2024 0:01,6/12/2024 23:59,0.05195,0.053,0.052,0.052,72,Greed,6/12/2024,24,27,30,0,0
6/13/2024 0:01,6/14/2024 0:01,6/13/2024 0:01,6/13/2024 23:59,0.05215,0.052,0.052,0.052,70,Greed,6/13/2024,23,23,29,0,14
6/14/2024 0:01,6/15/2024 0:01,6/14/2024 0:01,6/14/2024 23:59,0.05196,0.053,0.052,0.053,74,Greed,6/14/2024,23,21,26,0,0
6/15/2024 0:01,6/16/2024 0:01,6/15/2024 0:01,6/15/2024 23:59,0.05273,0.054,0.053,0.054,74,Greed,6/15/2024,17,19,23,0,0
6/16/2024 0:01,6/17/2024 0:01,6/16/2024 0:01,6/16/2024 23:59,0.0539,0.055,0.053,0.054,71,Greed,6/16/2024,19,18,24,28,0
6/17/2024 0:01,6/18/2024 0:01,6/17/2024 0:01,6/17/2024 23:59,0.05437,0.054,0.053,0.053,71,Greed,6/17/2024,23,22,36,33,0
6/18/2024 0:01,6/19/2024 0:01,6/18/2024 0:01,6/18/2024 23:59,0.05279,0.054,0.052,0.053,74,Greed,6/18/2024,23,23,32,25,0
6/19/2024 0:01,6/20/2024 0:01,6/19/2024 0:01,6/19/2024 23:59,0.05346,0.055,0.053,0.055,64,Greed,6/19/2024,21,23,29,0,0
6/20/2024 0:01,6/21/2024 0:01,6/20/2024 0:01,6/20/2024 23:59,0.0548,0.055,0.054,0.054,60,Greed,6/20/2024,20,21,29,0,0
6/21/2024 0:01,6/22/2024 0:01,6/21/2024 0:01,6/21/2024 23:59,0.05415,0.055,0.054,0.055,63,Greed,6/21/2024,21,19,28,0,0
6/22/2024 0:01,6/23/2024 0:01,6/22/2024 0:01,6/22/2024 23:59,0.05485,0.055,0.054,0.054,53,Neutral,6/22/2024,16,16,22,0,0
6/23/2024 0:01,6/24/2024 0:01,6/23/2024 0:01,6/23/2024 23:59,0.05439,0.055,0.054,0.054,55,Greed,6/23/2024,17,16,22,0,0
6/24/2024 0:01,6/25/2024 0:01,6/24/2024 0:01,6/24/2024 23:59,0.05412,0.056,0.053,0.056,51,Neutral,6/24/2024,30,24,28,29,0
6/25/2024 0:01,6/26/2024 0:01,6/25/2024 0:01,6/25/2024 23:59,0.05561,0.056,0.055,0.055,30,Fear,6/25/2024,25,21,28,0,8
6/26/2024 0:01,6/27/2024 0:01,6/26/2024 0:01,6/26/2024 23:59,0.05492,0.056,0.055,0.055,46,Fear,6/26/2024,21,19,27,0,0
6/27/2024 0:01,6/28/2024 0:01,6/27/2024 0:01,6/27/2024 23:59,0.0554,0.056,0.055,0.056,40,Fear,6/27/2024,21,19,27,0,0
6/28/2024 0:01,6/29/2024 0:01,6/28/2024 0:01,6/28/2024 23:59,0.05593,0.056,0.056,0.056,47,Neutral,6/28/2024,21,17,25,0,0
6/29/2024 0:01,6/30/2024 0:01,6/29/2024 0:01,6/29/2024 23:59,0.05593,0.056,0.055,0.055,30,Fear,6/29/2024,17,15,24,0,0
6/30/2024 0:01,7/1/2024 0:01,6/30/2024 0:01,6/30/2024 23:59,0.05539,0.056,0.055,0.055,47,Neutral,6/30/2024,15,16,23,23,0
7/1/2024 0:01,7/2/2024 0:01,7/1/2024 0:01,7/1/2024 23:59,0.05477,0.055,0.055,0.055,53,Neutral,7/1/2024,15,24,2,0,0
7/2/2024 0:01,7/3/2024 0:01,7/2/2024 0:01,7/2/2024 23:59,0.05473,0.055,0.055,0.055,51,Neutral,7/2/2024,14,21,2,0,19
7/3/2024 0:01,7/4/2024 0:01,7/3/2024 0:01,7/3/2024 23:59,0.05508,0.055,0.054,0.055,50,Neutral,7/3/2024,15,25,2,0,0
7/4/2024 0:01,7/5/2024 0:01,7/4/2024 0:01,7/4/2024 23:59,0.05473,0.055,0.053,0.054,44,Fear,7/4/2024,18,25,2,14,0
7/5/2024 0:01,7/6/2024 0:01,7/5/2024 0:01,7/5/2024 23:59,0.05362,0.054,0.052,0.053,29,Fear,7/5/2024,27,35,3,0,0
7/6/2024 0:01,7/7/2024 0:01,7/6/2024 0:01,7/6/2024 23:59,0.05266,0.053,0.053,0.053,26,Fear,7/6/2024,17,24,2,8,0
7/7/2024 0:01,7/8/2024 0:01,7/7/2024 0:01,7/7/2024 23:59,0.05266,0.053,0.052,0.052,29,Fear,7/7/2024,15,21,2,0,0
7/8/2024 0:01,7/9/2024 0:01,7/8/2024 0:01,7/8/2024 23:59,0.05247,0.054,0.052,0.053,28,Fear,7/8/2024,21,27,2,0,0
7/9/2024 0:01,7/10/2024 0:01,7/9/2024 0:01,7/9/2024 23:59,0.05324,0.054,0.053,0.053,27,Fear,7/9/2024,17,25,2,0,0
7/10/2024 0:01,7/11/2024 0:01,7/10/2024 0:01,7/10/2024 23:59,0.05283,0.054,0.052,0.054,28,Fear,7/10/2024,17,25,2,0,0
7/11/2024 0:01,7/12/2024 0:01,7/11/2024 0:01,7/11/2024 23:59,0.05372,0.055,0.053,0.054,29,Fear,7/11/2024,18,26,2,0,0
7/12/2024 0:01,7/13/2024 0:01,7/12/2024 0:01,7/12/2024 23:59,0.05406,0.054,0.054,0.054,25,Extreme Fear,7/12/2024,16,22,3,0,0
7/13/2024 0:01,7/14/2024 0:01,7/13/2024 0:01,7/13/2024 23:59,0.05414,0.054,0.054,0.054,25,Extreme Fear,7/13/2024,13,21,4,0,0
7/14/2024 0:01,7/15/2024 0:01,7/14/2024 0:01,7/14/2024 23:59,0.05363,0.054,0.053,0.053,33,Fear,7/14/2024,16,22,3,0,0
7/15/2024 0:01,7/16/2024 0:01,7/15/2024 0:01,7/15/2024 23:59,0.05337,0.054,0.053,0.054,52,Neutral,7/15/2024,23,35,4,0,32
7/16/2024 0:01,7/17/2024 0:01,7/16/2024 0:01,7/16/2024 23:59,0.05382,0.054,0.053,0.053,65,Greed,7/16/2024,21,34,5,0,0
7/17/2024 0:01,7/18/2024 0:01,7/17/2024 0:01,7/17/2024 23:59,0.05295,0.054,0.053,0.053,69,Greed,7/17/2024,21,34,7,0,23
7/18/2024 0:01,7/19/2024 0:01,7/18/2024 0:01,7/18/2024 23:59,0.05286,0.054,0.053,0.054,61,Greed,7/18/2024,17,29,6,0,0
7/19/2024 0:01,7/20/2024 0:01,7/19/2024 0:01,7/19/2024 23:59,0.05355,0.054,0.052,0.053,60,Greed,7/19/2024,20,29,5,0,0
7/20/2024 0:01,7/21/2024 0:01,7/20/2024 0:01,7/20/2024 23:59,0.05256,0.053,0.052,0.052,74,Greed,7/20/2024,15,29,4,0,0
7/21/2024 0:01,7/22/2024 0:01,7/21/2024 0:01,7/21/2024 23:59,0.0524,0.052,0.052,0.052,74,Greed,7/21/2024,17,28,4,0,48
7/22/2024 0:01,7/23/2024 0:01,7/22/2024 0:01,7/22/2024 23:59,0.05187,0.052,0.051,0.051,70,Greed,7/22/2024,22,33,5,0,49
7/23/2024 0:01,7/24/2024 0:01,7/23/2024 0:01,7/23/2024 23:59,0.05093,0.053,0.051,0.053,71,Greed,7/23/2024,19,55,5,0,32
7/24/2024 0:01,7/25/2024 0:01,7/24/2024 0:01,7/24/2024 23:59,0.05282,0.053,0.05,0.051,69,Greed,7/24/2024,18,38,5,0,0
7/25/2024 0:01,7/26/2024 0:01,7/25/2024 0:01,7/25/2024 23:59,0.05103,0.051,0.048,0.048,68,Greed,7/25/2024,20,40,6,0,0
7/26/2024 0:01,7/27/2024 0:01,7/26/2024 0:01,7/26/2024 23:59,0.04826,0.049,0.048,0.048,68,Greed,7/26/2024,21,34,5,0,0
7/27/2024 0:01,7/28/2024 0:01,7/27/2024 0:01,7/27/2024 23:59,0.04822,0.048,0.047,0.048,72,Greed,7/27/2024,30,29,3,0,0
7/28/2024 0:01,7/29/2024 0:01,7/28/2024 0:01,7/28/2024 23:59,0.04785,0.048,0.048,0.048,71,Greed,7/28/2024,26,25,3,0,0
7/29/2024 0:01,7/30/2024 0:01,7/29/2024 0:01,7/29/2024 23:59,0.04792,0.05,0.048,0.05,74,Greed,7/29/2024,26,34,4,0,0
7/30/2024 0:01,7/31/2024 0:01,7/30/2024 0:01,7/30/2024 23:59,0.04968,0.05,0.048,0.05,67,Greed,7/30/2024,20,28,5,0,29
7/31/2024 0:01,8/1/2024 0:01,7/31/2024 0:01,7/31/2024 23:59,0.04954,0.05,0.049,0.05,61,Greed,7/31/2024,17,25,7,0,34
8/1/2024 0:01,8/2/2024 0:01,8/1/2024 0:01,8/1/2024 23:59,0.05002,0.05,0.049,0.049,52,Neutral,8/1/2024,19,26,5,0,43
8/2/2024 0:01,8/3/2024 0:01,8/2/2024 0:01,8/2/2024 23:59,0.049,0.049,0.048,0.049,57,Greed,8/2/2024,19,25,4,0,21
8/3/2024 0:01,8/4/2024 0:01,8/3/2024 0:01,8/3/2024 23:59,0.04862,0.049,0.048,0.048,37,Fear,8/3/2024,16,23,3,9,0
8/4/2024 0:01,8/5/2024 0:01,8/4/2024 0:01,8/4/2024 23:59,0.04784,0.048,0.046,0.046,34,Fear,8/4/2024,19,28,3,8,25
8/5/2024 0:01,8/6/2024 0:01,8/5/2024 0:01,8/5/2024 23:59,0.04624,0.046,0.041,0.045,26,Fear,8/5/2024,62,100,6,100,25
8/6/2024 0:01,8/7/2024 0:01,8/6/2024 0:01,8/6/2024 23:59,0.0448,0.045,0.044,0.044,17,Extreme Fear,8/6/2024,32,47,4,23,0
8/7/2024 0:01,8/8/2024 0:01,8/7/2024 0:01,8/7/2024 23:59,0.04394,0.044,0.042,0.043,29,Fear,8/7/2024,25,37,8,9,25
8/8/2024 0:01,8/9/2024 0:01,8/8/2024 0:01,8/8/2024 23:59,0.04251,0.044,0.042,0.043,20,Extreme Fear,8/8/2024,23,38,10,6,0
8/9/2024 0:01,8/10/2024 0:01,8/9/2024 0:01,8/9/2024 23:59,0.04349,0.044,0.043,0.043,48,Neutral,8/9/2024,22,27,6,6,0
8/10/2024 0:01,8/11/2024 0:01,8/10/2024 0:01,8/10/2024 23:59,0.04272,0.043,0.043,0.043,40,Fear,8/10/2024,15,23,4,0,0
8/11/2024 0:01,8/12/2024 0:01,8/11/2024 0:01,8/11/2024 23:59,0.04284,0.044,0.043,0.044,39,Fear,8/11/2024,15,26,3,0,0
8/12/2024 0:01,8/13/2024 0:01,8/12/2024 0:01,8/12/2024 23:59,0.04352,0.046,0.043,0.046,25,Extreme Fear,8/12/2024,18,25,4,0,31
8/13/2024 0:01,8/14/2024 0:01,8/13/2024 0:01,8/13/2024 23:59,0.04587,0.046,0.044,0.045,31,Fear,8/13/2024,17,27,4,0,19
8/14/2024 0:01,8/15/2024 0:01,8/14/2024 0:01,8/14/2024 23:59,0.04461,0.045,0.044,0.045,30,Fear,8/14/2024,18,25,4,0,0
8/15/2024 0:01,8/16/2024 0:01,8/15/2024 0:01,8/15/2024 23:59,0.04535,0.046,0.044,0.045,29,Fear,8/15/2024,19,24,4,0,0
8/16/2024 0:01,8/17/2024 0:01,8/16/2024 0:01,8/16/2024 23:59,0.04466,0.045,0.044,0.044,27,Fear,8/16/2024,17,24,3,0,22
8/17/2024 0:01,8/18/2024 0:01,8/17/2024 0:01,8/17/2024 23:59,0.04404,0.044,0.044,0.044,25,Extreme Fear,8/17/2024,13,21,3,0,0
8/18/2024 0:01,8/19/2024 0:01,8/18/2024 0:01,8/18/2024 23:59,0.04395,0.045,0.044,0.045,31,Fear,8/18/2024,14,21,3,0,0
8/19/2024 0:01,8/20/2024 0:01,8/19/2024 0:01,8/19/2024 23:59,0.0447,0.045,0.044,0.044,28,Fear,8/19/2024,15,23,4,0,18
8/20/2024 0:01,8/21/2024 0:01,8/20/2024 0:01,8/20/2024 23:59,0.04435,0.044,0.043,0.044,30,Fear,8/20/2024,18,23,5,0,0
8/21/2024 0:01,8/22/2024 0:01,8/21/2024 0:01,8/21/2024 23:59,0.0436,0.044,0.043,0.043,26,Fear,8/21/2024,16,21,4,0,0
8/22/2024 0:01,8/23/2024 0:01,8/22/2024 0:01,8/22/2024 23:59,0.04302,0.043,0.043,0.043,39,Fear,8/22/2024,16,21,4,0,100
8/23/2024 0:01,8/24/2024 0:01,8/23/2024 0:01,8/23/2024 23:59,0.04345,0.044,0.043,0.043,34,Fear,8/23/2024,18,25,4,0,70
8/24/2024 0:01,8/25/2024 0:01,8/24/2024 0:01,8/24/2024 23:59,0.04313,0.044,0.043,0.043,56,Greed,8/24/2024,14,25,4,0,47
8/25/2024 0:01,8/26/2024 0:01,8/25/2024 0:01,8/25/2024 23:59,0.04316,0.043,0.043,0.043,54,Neutral,8/25/2024,14,20,3,0,25
8/26/2024 0:01,8/27/2024 0:01,8/26/2024 0:01,8/26/2024 23:59,0.04276,0.043,0.042,0.043,55,Greed,8/26/2024,16,24,3,0,0
8/27/2024 0:01,8/28/2024 0:01,8/27/2024 0:01,8/27/2024 23:59,0.04267,0.043,0.04,0.041,48,Neutral,8/27/2024,16,23,3,0,0
8/28/2024 0:01,8/29/2024 0:01,8/28/2024 0:01,8/28/2024 23:59,0.04136,0.043,0.041,0.043,30,Fear,8/28/2024,17,23,3,0,0
8/29/2024 0:01,8/30/2024 0:01,8/29/2024 0:01,8/29/2024 23:59,0.04281,0.043,0.042,0.043,29,Fear,8/29/2024,14,22,3,0,0
8/30/2024 0:01,8/31/2024 0:01,8/30/2024 0:01,8/30/2024 23:59,0.04259,0.043,0.042,0.043,34,Fear,8/30/2024,14,20,3,7,0
